3.706245E-04,7.570684E-02
6.996231E-02,2.100000E+01
1.151425E-02,2.618695E-01
4.678464E-04,8.107174E-02
5.224597E-02,5.144355E+00
2.225853E-04,6.513139E-02
8.009162E-04,9.425889E-02
4.409890E-03,1.554384E-01
1.957841E-04,6.278336E-02
1.509306E-03,1.116103E-01
4.873139E-03,1.616904E-01
4.524550E-03,1.570233E-01
3.283899E-02,1.113731E+00
4.175482E-04,7.843465E-02
7.686185E-04,9.326360E-02
3.629161E-04,7.524810E-02
1.407927E-04,5.734900E-02
2.123895E-04,6.428650E-02
4.707988E-04,8.121362E-02
9.626852E-03,2.304056E-01
1.096983E-02,2.524294E-01
5.025416E-02,4.438860E+00
1.491438E-04,5.822894E-02
2.012551E-03,1.207080E-01
4.847185E-02,3.906244E+00
1.054233E-01,2.100000E+01
1.070045E-03,1.018990E-01
4.018594E-03,1.501301E-01
6.973429E-03,1.906224E-01
1.037843E-02,2.425169E-01
1.684940E-03,1.149262E-01
3.046247E-03,1.365511E-01
8.390860E-02,2.100000E+01
1.878297E-02,4.224949E-01
2.085824E-02,4.849936E-01
1.180625E-04,5.479337E-02
2.786812E-03,1.327789E-01
1.547629E-04,5.881960E-02
4.208048E-03,1.526870E-01
1.357127E-04,5.678771E-02
7.756000E-03,2.019426E-01
1.372338E-04,5.695993E-02
8.540211E-03,2.136809E-01
9.248262E-04,9.801211E-02
7.963754E-02,2.100000E+01
1.455684E-02,3.203269E-01
8.094935E-04,9.459220E-02
9.211225E-03,2.238226E-01
7.300293E-03,1.953918E-01
4.965898E-02,4.250360E+00
8.154775E-04,9.476660E-02
5.433931E-03,1.693413E-01
1.609472E-04,5.945287E-02
8.578152E-04,9.607946E-02
4.156533E-04,7.831179E-02
6.859691E-03,1.891065E-01
4.493702E-03,1.565797E-01
2.014349E-03,1.207291E-01
4.764657E-02,3.685464E+00
7.937885E-02,2.100000E+01
1.215904E-04,5.520847E-02
1.218329E-02,2.740475E-01
1.253775E-04,5.563877E-02
2.185524E-02,5.183281E-01
6.428652E-02,1.443910E+01
4.612388E-02,3.221596E+00
1.002507E-02,2.366741E-01
1.583376E-04,5.919086E-02
1.056486E-02,2.457504E-01
7.550730E-03,1.989229E-01
7.550583E-03,1.989887E-01
4.115352E-02,2.116886E+00
2.413619E-02,6.033269E-01
3.218619E-03,1.390194E-01
2.353495E-04,6.620683E-02
1.890125E-02,4.260930E-01
1.292262E-02,2.876349E-01
7.202684E-04,9.160888E-02
7.866454E-03,2.035661E-01
1.078962E-04,5.356650E-02
9.561551E-03,2.293784E-01
5.552894E-03,1.710098E-01
1.536372E-04,5.867891E-02
2.436789E-02,6.135102E-01
1.415446E-02,3.121564E-01
5.502512E-02,6.387330E+00
2.990926E-03,1.357362E-01
1.539848E-03,1.121795E-01
7.427444E-02,2.100000E+01
1.999964E-03,1.204985E-01
3.161061E-02,1.019214E+00
1.326864E-03,1.078287E-01
5.251386E-04,8.382055E-02
