3.461208E-04,1.241272E-02
2.059278E-04,1.173278E-02
1.977556E-04,1.169294E-02
2.806358E-04,1.211892E-02
4.716994E-02,6.687914E-01
1.254628E-02,4.587722E-02
2.680540E-04,1.205690E-02
3.183790E-02,1.896564E-01
1.560607E-04,1.146021E-02
4.190845E-03,2.272093E-02
3.883356E-03,2.200268E-02
1.137056E-02,4.194881E-02
7.812174E-04,1.405591E-02
9.912050E-03,3.747200E-02
1.021135E-04,1.117738E-02
5.703860E-03,2.630528E-02
5.153097E-04,1.310035E-02
5.921152E-02,2.199575E+00
2.954727E-03,1.982170E-02
8.096564E-02,2.100000E+01
6.780019E-04,1.370351E-02
1.658932E-04,1.151974E-02
9.381983E-03,3.591944E-02
3.358944E-03,2.077478E-02
1.730693E-03,1.679456E-02
1.474912E-04,1.140910E-02
1.678929E-04,1.152503E-02
2.414343E-04,1.191986E-02
3.460782E-02,2.347317E-01
2.094220E-04,1.177042E-02
6.545557E-04,1.361493E-02
1.045750E-02,3.909891E-02
1.358904E-02,4.961166E-02
1.539099E-02,5.668337E-02
8.047902E-03,3.224028E-02
5.625033E-03,2.611367E-02
7.168171E-03,2.993762E-02
4.092968E-03,2.248646E-02
1.105918E-04,1.119172E-02
6.840321E-02,6.676281E+00
2.984962E-04,1.219012E-02
5.931085E-02,2.223973E+00
6.894699E-03,2.924795E-02
7.834800E-04,1.406218E-02
1.422301E-02,5.201904E-02
6.018471E-04,1.342471E-02
1.557199E-04,1.147406E-02
4.292443E-02,4.612915E-01
1.155412E-04,1.123817E-02
3.309548E-04,1.233635E-02
5.570900E-02,1.515919E+00
3.396221E-04,1.239040E-02
8.241983E-04,1.419607E-02
3.117111E-03,2.020486E-02
1.002959E-01,2.100000E+01
3.389465E-03,2.084882E-02
5.622753E-02,1.599738E+00
3.256977E-03,2.053559E-02
2.669762E-03,1.913717E-02
2.900136E-03,1.969232E-02
5.253013E-03,2.522505E-02
3.450792E-03,2.099092E-02
2.042921E-02,8.177879E-02
1.735779E-03,1.680661E-02
1.015034E-02,3.816533E-02
9.354549E-04,1.455107E-02
4.675720E-02,6.442759E-01
4.869367E-02,7.681134E-01
9.017414E-03,3.488474E-02
1.953977E-04,1.169709E-02
1.482451E-03,1.612900E-02
4.347776E-03,2.308285E-02
1.299243E-04,1.131390E-02
1.192861E-04,1.126310E-02
7.439870E-03,3.063340E-02
1.807312E-02,6.891835E-02
2.955695E-04,1.218661E-02
4.885651E-04,1.299528E-02
9.086287E-03,3.507508E-02
1.009660E-01,2.100000E+01
8.055598E-03,3.225160E-02
6.118076E-02,2.736832E+00
1.969405E-03,1.741066E-02
1.117956E-02,4.134970E-02
4.447094E-03,2.332131E-02
3.518273E-03,2.114917E-02
6.305206E-02,3.401592E+00
2.412784E-04,1.192693E-02
4.745785E-04,1.294755E-02
5.260027E-04,1.314383E-02
1.531173E-04,1.144635E-02
5.993948E-03,2.700103E-02
